color_id,canonical,surface,normalized,source,catalog_count,mapping_reason,active,version
multicolor,разноцветный,велюр амиго голубой / велюр amigo blue,велюр амиго голубой велюр amigo blue,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,велюр амиго светло коричневый / велюр amigo cocoa,велюр амиго светло коричневый велюр amigo cocoa,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,винный красный,винный красный,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,глиняный серый белый шагрень крем,глиняный серый белый шагрень крем,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,голубой/ красный/ белый,голубой красный белый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,голубой/ нержавеющая сталь/ черный,голубой нержавеющая сталь черный,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,голубой/ разноцветный,голубой разноцветный,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,голубой/ розовый/ белый,голубой розовый белый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,голубой/ серый/ черный,голубой серый черный,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,голубой/ сиреневый,голубой сиреневый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,голубой/ фиолетовый,голубой фиолетовый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,голубой/ черный/ серый,голубой черный серый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,графитовый/ красный,графитовый красный,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,графитовый/ нержавеющая сталь,графитовый нержавеющая сталь,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,дуб белый exclusive веллюто капучино,дуб белый exclusive веллюто капучино,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,дуб золотистый/графит,дуб золотистый графит,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,дуб золотой / белый матовый,дуб золотой белый матовый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,дуб золотой крафт / серый шифер,дуб золотой крафт серый шифер,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,дуб крафт белый/серый,дуб крафт белый серый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,дуб крафт золотой/белый ясень,дуб крафт золотой белый ясень,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,дуб крафт золотой/графит серый,дуб крафт золотой графит серый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,желто зеленый/ черный,желто зеленый черный,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,желто коричневый,желто коричневый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,желтый/ бежевый,желтый бежевый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,желтый/ белый/ серый,желтый белый серый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,желтый/ голубой/ зеленый,желтый голубой зеленый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,желтый/ зеленый/ розовый,желтый зеленый розовый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,желтый/ коричневый/ зеленый,желтый коричневый зеленый,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,желтый/ красный/ синий,желтый красный синий,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,желтый/ синий/ черный,желтый синий черный,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,золотистый/ нержавеющая сталь,золотистый нержавеющая сталь,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,золотистый/ синий,золотистый синий,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
multicolor,разноцветный,изумрудный зеленый черный салон,изумрудный зеленый черный салон,catalog_color_attributes,2,multiple_color_anchors,true,catalog_palette_30_v1
